2025-07-14 20:47:46,278 - INFO - 


STARTED TRAINING

2025-07-14 20:47:46,278 - INFO - {'train_root_path': 'maize_dataset_split/train', 'train_csv_file_path': 'maize_dataset_split/train.csv', 'val_root_path': 'maize_dataset_split/val', 'val_csv_file_path': 'maize_dataset_split/val.csv', 'img_size': (224, 224), 'learning_rate': 1e-05, 'epochs': 200, 'batch_size': 64, 'shuffle': True, 'save_every_n_epochs': 40, 'save_every_n_iteration_percentage': 101, 'validation_every_n_iteration_percentage': 100, 'random_seed': 42, 'beta1': 0.9, 'beta2': 0.98, 'eps': 1e-09, 'weights_dir': 'weights', 'log_file': 'training_logs.log', 'resume_from': None, 'device': 'cuda'}
2025-07-14 20:47:47,267 - INFO - Total batches: 46, save_every: 46, validate_every: 46
2025-07-14 20:48:16,097 - INFO - Epoch : 2 | Iteration : 39 | Iteration Loss : 0.33782196044921875 | Running Epoch Loss : 13.374793380498886
2025-07-14 20:48:16,234 - INFO - Epoch : 2 | Iteration : 40 | Iteration Loss : 0.3029575049877167 | Running Epoch Loss : 13.677750885486603
2025-07-14 20:48:16,404 - INFO - Epoch : 2 | Iteration : 41 | Iteration Loss : 0.3127458393573761 | Running Epoch Loss : 13.990496724843979
2025-07-14 20:48:16,540 - INFO - Epoch : 2 | Iteration : 42 | Iteration Loss : 0.285725474357605 | Running Epoch Loss : 14.276222199201584
2025-07-14 20:48:16,688 - INFO - Epoch : 2 | Iteration : 43 | Iteration Loss : 0.22253745794296265 | Running Epoch Loss : 14.498759657144547
2025-07-14 20:48:16,825 - INFO - Epoch : 2 | Iteration : 44 | Iteration Loss : 0.293849378824234 | Running Epoch Loss : 14.79260903596878
2025-07-14 20:48:16,937 - INFO - Epoch : 2 | Iteration : 45 | Iteration Loss : 0.3704158663749695 | Running Epoch Loss : 15.16302490234375
2025-07-14 20:48:17,060 - INFO - Saved checkpoint checkpoint_epoch2_iter45.pt at epoch 2, iter 45, loss 0.3704158663749695
2025-07-14 20:48:18,298 - INFO - Validation Loss 0.2393174186348915 at epoch 2, iter 45
2025-07-14 20:48:18,609 - INFO - Saved checkpoint best_model.pt at epoch 2, iter 45, loss 0.2393174186348915
2025-07-14 20:48:19,260 - INFO - Epoch : 3 | Iteration : 0 | Iteration Loss : 0.3264748752117157 | Running Epoch Loss : 0.3264748752117157
2025-07-14 20:48:19,398 - INFO - Epoch : 3 | Iteration : 1 | Iteration Loss : 0.23452012240886688 | Running Epoch Loss : 0.5609949976205826
2025-07-14 20:48:19,668 - INFO - Epoch : 3 | Iteration : 2 | Iteration Loss : 0.24725818634033203 | Running Epoch Loss : 0.8082531839609146
2025-07-14 20:48:19,806 - INFO - Epoch : 3 | Iteration : 3 | Iteration Loss : 0.2372627854347229 | Running Epoch Loss : 1.0455159693956375
2025-07-14 20:48:19,981 - INFO - Epoch : 3 | Iteration : 4 | Iteration Loss : 0.20077790319919586 | Running Epoch Loss : 1.2462938725948334
2025-07-14 20:48:20,118 - INFO - Epoch : 3 | Iteration : 5 | Iteration Loss : 0.31856778264045715 | Running Epoch Loss : 1.5648616552352905
2025-07-14 20:48:20,279 - INFO - Epoch : 3 | Iteration : 6 | Iteration Loss : 0.2522614002227783 | Running Epoch Loss : 1.8171230554580688
2025-07-14 20:48:20,712 - INFO - Epoch : 3 | Iteration : 7 | Iteration Loss : 0.352845162153244 | Running Epoch Loss : 2.169968217611313
